NumDots,SubdomainLevel,PathLevel,UrlLength,NumDashInHostname,AtSymbol,NumUnderscore,NumPercent,NumAmpersand,NumHash,NumNumericChars,NoHttps,PathLength,IpAddress,TildeSymbol,HostnameLength,DoubleSlashInPath,QueryLength,NumQueryComponents,FrequentDomainNameMismatch,NumSensitiveWords,NumDash,DomainInSubdomains,DomainInPaths,HttpsInHostname,RatioNum2Let,noOfBrackets,NonASCIIChar,RatioSubdomain2Domain,ExeSubdomain,Label
1,1,1,22,0,0,0,0,0,0,2,0,7,0,0,7,0,0,1,1,1,0,0,0,0,0.13333333333333333,0,0,0.0,0,1
2,2,0,22,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,1,1,0,0,0,0,0.0,0,0,0.2,0,1
2,2,0,21,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,1,1,0,0,0,0,0.0,0,0,0.2,0,1
3,3,0,59,4,0,0,0,0,0,4,0,0,0,0,51,0,0,1,1,1,4,0,0,0,0.08888888888888889,0,0,0.2857142857142857,0,1
2,2,0,37,1,0,0,0,0,0,6,0,0,0,0,29,0,0,1,1,1,1,0,0,0,0.24,0,0,0.1,0,1
2,2,1,35,0,0,0,0,0,0,0,0,8,0,0,19,0,0,1,1,1,1,0,0,0,0.0,0,0,0.14285714285714285,0,1
3,3,2,51,0,0,0,0,0,0,3,0,22,0,0,21,0,0,1,0,1,0,0,0,0,0.075,0,0,0.4,0,1
9,2,1,256,1,1,0,6,5,1,31,0,14,0,0,43,0,168,6,1,2,1,0,0,0,0.16666666666666666,0,0,0.5,0,1
8,2,1,274,1,1,0,6,5,1,31,0,14,0,0,43,0,188,6,1,2,1,0,0,0,0.155,0,0,0.5,0,1
1,1,1,31,0,0,0,0,0,0,0,0,14,0,0,9,0,0,1,1,2,0,0,0,0,0.0,0,0,0.0,0,1
4,2,1,85,1,1,0,0,0,1,19,0,17,0,0,43,0,0,1,1,1,2,0,0,0,0.35185185185185186,0,0,0.5,0,1
4,2,1,84,1,1,0,0,0,1,19,0,17,0,0,43,0,0,1,1,1,2,0,0,0,0.3584905660377358,0,0,0.5,0,1
3,2,1,68,1,0,0,0,0,0,19,0,17,0,0,43,0,0,1,1,1,2,0,0,0,0.475,0,0,0.5,0,1
3,3,1,52,2,0,0,0,0,0,4,0,1,0,0,43,0,0,1,1,1,2,0,0,0,0.10256410256410256,0,0,0.2857142857142857,0,1
3,2,1,63,1,0,0,0,0,0,20,0,12,0,0,43,0,0,1,1,1,1,0,0,0,0.5714285714285714,0,0,0.5,0,1
3,2,1,61,1,0,0,0,0,0,24,0,10,0,0,43,0,0,1,1,1,1,0,0,0,0.8275862068965517,0,0,0.5,0,1
3,2,1,60,1,0,0,0,0,0,19,0,9,0,0,43,0,0,1,1,1,1,0,0,0,0.5757575757575758,0,0,0.5,0,1
3,2,1,65,1,0,0,0,0,0,23,0,14,0,0,43,0,0,1,1,1,1,0,0,0,0.6764705882352942,0,0,0.5,0,1
3,2,1,59,1,0,0,0,0,0,20,0,8,0,0,43,0,0,1,1,1,1,0,0,0,0.6451612903225806,0,0,0.5,0,1
2,2,1,42,1,0,0,0,0,0,0,0,6,0,0,28,0,0,1,1,1,1,0,0,0,0.0,0,0,0.2,0,1
2,2,5,175,0,0,0,0,2,0,18,0,108,0,0,15,0,43,3,0,1,4,0,0,0,0.13333333333333333,0,0,0.16666666666666666,0,1
2,2,5,175,0,0,0,0,2,0,15,0,108,0,0,15,0,43,3,0,1,1,0,0,0,0.10638297872340426,0,0,0.16666666666666666,0,1
2,2,3,74,0,0,0,2,0,0,2,0,50,0,0,16,0,0,1,0,2,4,0,0,0,0.034482758620689655,0,0,0.16666666666666666,0,1
4,2,1,81,1,1,0,0,0,1,23,0,13,0,0,43,0,0,1,1,1,1,0,0,0,0.48936170212765956,0,0,0.5,0,1
2,2,1,35,0,0,0,0,0,0,1,1,1,0,0,23,0,3,1,1,0,0,0,0,0,0.038461538461538464,0,0,0.2,0,1
3,3,1,51,3,0,0,0,0,0,2,0,1,0,0,42,0,0,1,1,1,3,0,0,0,0.05128205128205128,0,0,0.2857142857142857,0,1
3,2,1,62,1,0,0,0,0,0,22,0,11,0,0,43,0,0,1,1,1,1,0,0,0,0.6875,0,0,0.5,0,1
2,2,4,45,0,0,0,0,0,0,6,0,21,0,0,16,0,0,1,0,1,1,0,0,0,0.20689655172413793,0,0,0.16666666666666666,0,1
2,2,1,47,0,0,0,0,0,0,2,0,8,0,0,31,0,0,1,1,1,1,0,0,0,0.05263157894736842,0,0,0.14285714285714285,0,1
2,2,5,175,0,0,0,0,2,0,20,0,108,0,0,15,0,43,3,0,1,3,0,0,0,0.15151515151515152,0,0,0.16666666666666666,0,1
2,2,4,88,0,0,0,0,0,0,10,0,65,0,0,15,0,0,1,0,1,2,0,0,0,0.15151515151515152,0,0,0.16666666666666666,0,1
3,3,2,40,0,0,0,0,0,0,0,0,5,0,0,27,0,0,1,1,1,0,0,0,0,0.0,0,0,0.25,0,1
3,3,2,51,0,0,0,0,0,0,2,0,22,0,0,21,0,0,1,0,1,0,0,0,0,0.04878048780487805,0,0,0.4,0,1
3,3,2,51,0,0,0,0,0,0,0,0,22,0,0,21,0,0,1,0,1,0,0,0,0,0.0,0,0,0.4,0,1
2,2,1,40,0,0,0,0,0,0,0,0,1,0,0,31,0,0,1,1,1,0,0,0,0,0.0,0,0,0.09090909090909091,0,1
2,2,1,22,0,0,0,0,0,0,0,1,1,0,0,14,0,0,1,1,0,0,0,0,0,0.0,0,0,0.25,0,1
2,2,2,37,0,0,0,0,0,0,0,0,13,0,0,16,0,0,1,1,1,0,0,0,0,0.0,0,0,0.125,0,1
2,2,2,47,0,0,0,0,0,0,0,0,23,0,0,16,0,0,1,1,1,0,0,0,0,0.0,0,0,0.125,0,1
2,2,2,48,0,0,0,0,0,0,0,0,24,0,0,16,0,0,1,1,1,0,0,0,0,0.0,0,0,0.125,0,1
2,2,2,34,0,0,0,0,0,0,4,0,10,0,0,16,0,0,1,1,1,0,0,0,0,0.17391304347826086,0,0,0.125,0,1
2,2,2,37,0,0,0,0,0,0,0,0,13,0,0,16,0,0,1,1,1,0,0,0,0,0.0,0,0,0.125,0,1
3,2,1,63,1,0,0,0,0,0,21,0,12,0,0,43,0,0,1,1,1,1,0,0,0,0.6176470588235294,0,0,0.5,0,1
3,3,2,51,0,0,0,0,0,0,3,0,22,0,0,21,0,0,1,0,1,0,0,0,0,0.075,0,0,0.4,0,1
2,2,1,35,1,0,0,0,0,0,1,0,1,0,0,26,0,0,1,1,1,1,0,0,0,0.037037037037037035,0,0,0.3333333333333333,0,1
2,2,1,43,1,0,0,0,0,0,1,0,1,0,0,34,0,0,1,1,1,1,0,0,0,0.02857142857142857,0,0,0.09090909090909091,0,1
2,2,1,35,1,0,0,0,0,0,1,0,1,0,0,26,0,0,1,1,1,1,0,0,0,0.037037037037037035,0,0,0.3333333333333333,0,1
2,2,1,43,1,0,0,0,0,0,1,0,1,0,0,34,0,0,1,1,1,1,0,0,0,0.02857142857142857,0,0,0.09090909090909091,0,1
2,2,1,35,1,0,0,0,0,0,1,0,1,0,0,26,0,0,1,1,1,1,0,0,0,0.037037037037037035,0,0,0.3333333333333333,0,1
2,2,1,43,1,0,0,0,0,0,1,0,1,0,0,34,0,0,1,1,1,1,0,0,0,0.02857142857142857,0,0,0.09090909090909091,0,1
2,2,1,35,1,0,0,0,0,0,1,0,1,0,0,26,0,0,1,1,1,1,0,0,0,0.037037037037037035,0,0,0.3333333333333333,0,1
2,2,1,43,1,0,0,0,0,0,1,0,1,0,0,34,0,0,1,1,1,1,0,0,0,0.02857142857142857,0,0,0.09090909090909091,0,1
2,2,1,35,1,0,0,0,0,0,1,0,1,0,0,26,0,0,1,1,1,1,0,0,0,0.037037037037037035,0,0,0.3333333333333333,0,1
2,2,1,43,1,0,0,0,0,0,1,0,1,0,0,34,0,0,1,1,1,1,0,0,0,0.02857142857142857,0,0,0.09090909090909091,0,1
2,2,1,35,1,0,0,0,0,0,1,0,1,0,0,26,0,0,1,1,1,1,0,0,0,0.037037037037037035,0,0,0.3333333333333333,0,1
2,2,1,43,1,0,0,0,0,0,1,0,1,0,0,34,0,0,1,1,1,1,0,0,0,0.02857142857142857,0,0,0.09090909090909091,0,1
2,2,1,35,1,0,0,0,0,0,1,0,1,0,0,26,0,0,1,1,1,1,0,0,0,0.037037037037037035,0,0,0.3333333333333333,0,1
2,2,1,43,1,0,0,0,0,0,1,0,1,0,0,34,0,0,1,1,1,1,0,0,0,0.02857142857142857,0,0,0.09090909090909091,0,1
2,2,1,27,0,0,0,0,0,0,0,0,1,0,0,18,0,0,1,1,1,0,0,0,0,0.0,0,0,0.3333333333333333,0,1
2,2,1,35,0,0,0,0,0,0,0,0,1,0,0,26,0,0,1,1,1,0,0,0,0,0.0,0,0,0.09090909090909091,0,1
2,2,1,27,0,0,0,0,0,0,0,0,1,0,0,18,0,0,1,1,1,0,0,0,0,0.0,0,0,0.3333333333333333,0,1
2,2,1,35,0,0,0,0,0,0,0,0,1,0,0,26,0,0,1,1,1,0,0,0,0,0.0,0,0,0.09090909090909091,0,1
2,2,1,33,0,0,0,0,0,0,0,0,1,0,0,24,0,0,1,1,1,0,0,0,0,0.0,0,0,0.3333333333333333,0,1
2,2,1,41,0,0,0,0,0,0,0,0,1,0,0,32,0,0,1,1,1,0,0,0,0,0.0,0,0,0.09090909090909091,0,1
2,2,1,29,1,0,0,0,0,0,2,0,1,0,0,20,0,0,1,1,3,1,0,0,0,0.1,0,0,0.3333333333333333,0,1
2,2,1,37,1,0,0,0,0,0,2,0,1,0,0,28,0,0,1,1,3,1,0,0,0,0.07142857142857142,0,0,0.09090909090909091,0,1
2,2,1,33,0,0,0,0,0,0,4,0,1,0,0,24,0,0,1,1,1,0,0,0,0,0.17391304347826086,0,0,0.3333333333333333,0,1
2,2,1,41,0,0,0,0,0,0,4,0,1,0,0,32,0,0,1,1,1,0,0,0,0,0.12903225806451613,0,0,0.09090909090909091,0,1
2,2,1,33,1,0,0,0,0,0,3,0,1,0,0,24,0,0,1,1,1,1,0,0,0,0.13043478260869565,0,0,0.3333333333333333,0,1
2,2,1,41,1,0,0,0,0,0,3,0,1,0,0,32,0,0,1,1,1,1,0,0,0,0.0967741935483871,0,0,0.09090909090909091,0,1
2,2,1,28,0,0,0,0,0,0,0,0,1,0,0,19,0,0,1,1,1,0,0,0,0,0.0,0,0,0.3333333333333333,0,1
2,2,1,36,0,0,0,0,0,0,0,0,1,0,0,27,0,0,1,1,1,0,0,0,0,0.0,0,0,0.09090909090909091,0,1
2,2,1,35,1,0,0,0,0,0,1,0,1,0,0,26,0,0,1,1,1,1,0,0,0,0.037037037037037035,0,0,0.3333333333333333,0,1
2,2,1,43,1,0,0,0,0,0,1,0,1,0,0,34,0,0,1,1,1,1,0,0,0,0.02857142857142857,0,0,0.09090909090909091,0,1
3,1,3,41,0,0,0,0,0,0,0,0,15,0,0,18,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0,0,1
2,2,1,27,0,0,0,0,0,0,2,0,1,0,0,18,0,0,1,1,1,0,0,0,0,0.10526315789473684,0,0,0.14285714285714285,0,1
2,2,1,27,0,0,0,0,0,0,1,0,1,0,0,18,0,0,1,1,1,0,0,0,0,0.05,0,0,0.14285714285714285,0,1
3,3,2,96,0,0,0,0,0,0,12,0,65,0,0,23,0,0,1,1,1,0,0,1,0,0.15789473684210525,0,0,0.3333333333333333,0,1
4,3,3,114,0,0,0,0,0,0,16,0,83,0,0,23,0,0,1,1,1,0,0,1,0,0.18181818181818182,0,0,0.3333333333333333,0,1
1,1,2,92,1,0,0,0,0,0,12,0,65,0,0,19,0,0,1,1,1,1,0,0,0,0.1643835616438356,0,0,0.0,0,1
3,3,0,88,0,0,0,0,0,0,12,0,0,0,0,80,0,0,1,1,2,0,0,0,0,0.17142857142857143,0,0,0.2,0,1
2,1,3,87,1,0,0,0,0,0,9,0,68,0,0,11,0,0,1,1,1,1,0,0,0,0.13043478260869565,0,0,0.0,0,1
2,1,3,108,1,0,0,0,0,0,7,0,81,0,0,19,0,0,1,1,1,1,0,0,0,0.07608695652173914,0,0,0.0,0,1
2,1,3,84,1,0,0,0,0,0,7,0,65,0,0,11,0,0,1,1,1,1,0,0,0,0.10294117647058823,0,0,0.0,0,1
4,3,1,100,1,0,0,0,0,0,7,0,16,0,0,76,0,0,1,1,1,1,0,0,0,0.08333333333333333,0,0,0.2857142857142857,0,1
2,1,3,105,1,0,0,0,0,0,11,0,78,0,0,19,0,0,1,1,1,1,0,0,0,0.12941176470588237,0,0,0.0,0,1
4,3,1,97,1,0,0,0,0,0,11,0,13,0,0,76,0,0,1,1,1,1,0,0,0,0.14285714285714285,0,0,0.2857142857142857,0,1
3,3,2,96,0,0,0,0,0,0,8,0,65,0,0,23,0,0,1,1,1,0,0,1,0,0.1,0,0,0.3333333333333333,0,1
3,3,1,85,1,0,0,0,0,0,8,0,1,0,0,76,0,0,1,1,1,1,0,0,0,0.11594202898550725,0,0,0.2857142857142857,0,1
1,1,2,71,1,0,0,0,0,0,9,0,52,0,0,11,0,0,1,1,1,1,0,0,0,0.16363636363636364,0,0,0.0,0,1
3,3,0,84,1,0,0,0,0,0,8,0,0,0,0,76,0,0,1,1,1,1,0,0,0,0.11594202898550725,0,0,0.2857142857142857,0,1
2,1,3,100,1,0,0,0,0,0,11,0,73,0,0,19,0,0,1,1,1,1,0,0,0,0.1375,0,0,0.0,0,1
1,1,2,92,1,0,0,0,0,0,6,0,65,0,0,19,0,0,1,1,1,1,0,0,0,0.0759493670886076,0,0,0.0,0,1
3,3,0,84,1,0,0,0,0,0,6,0,0,0,0,76,0,0,1,1,1,1,0,0,0,0.08450704225352113,0,0,0.2857142857142857,0,1
1,1,2,92,1,0,0,0,0,0,7,0,65,0,0,19,0,0,1,1,1,1,0,0,0,0.08974358974358974,0,0,0.0,0,1
3,3,0,84,1,0,0,0,0,0,7,0,0,0,0,76,0,0,1,1,1,1,0,0,0,0.1,0,0,0.2857142857142857,0,1
2,2,1,24,1,0,0,0,0,0,1,0,1,0,0,15,0,0,1,1,1,1,0,0,0,0.0625,0,0,0.2,0,1
3,2,1,66,1,0,0,0,0,0,22,0,8,0,0,43,0,6,1,1,1,1,0,0,0,0.6470588235294118,0,0,0.5,0,1
3,3,1,34,0,0,0,0,0,0,0,0,1,0,0,25,0,0,1,1,1,0,0,0,0,0.0,0,0,1.0,0,1
3,2,1,60,1,0,0,0,0,0,23,0,9,0,0,43,0,0,1,1,1,1,0,0,0,0.7931034482758621,0,0,0.5,0,1
3,2,1,61,1,0,0,0,0,0,22,0,10,0,0,43,0,0,1,1,1,1,0,0,0,0.7096774193548387,0,0,0.5,0,1
3,2,1,104,1,0,0,0,3,0,33,0,8,0,0,43,0,44,4,1,1,1,0,0,0,0.6,0,0,0.5,0,1
2,2,1,27,0,0,0,0,0,0,1,0,1,0,0,18,0,0,1,1,1,0,0,0,0,0.05,0,0,0.14285714285714285,0,1
2,2,2,41,0,0,0,0,0,0,0,0,7,0,0,26,0,0,1,1,1,0,0,0,0,0.0,0,0,0.2,0,1
2,2,1,52,0,0,0,0,0,0,0,0,1,0,0,43,0,0,1,1,2,0,0,0,0,0.0,0,0,0.14285714285714285,0,1
3,2,1,68,1,0,0,1,0,0,27,0,17,0,0,43,0,0,1,1,2,1,0,0,0,0.9,1,0,0.5,0,1
3,2,1,79,1,0,0,0,0,0,19,0,28,0,0,43,0,0,1,1,1,1,0,0,0,0.36538461538461536,0,0,0.5,0,1
3,2,1,68,1,0,0,1,0,0,24,0,17,0,0,43,0,0,1,1,2,1,0,0,0,0.7272727272727273,1,0,0.5,0,1
3,3,1,72,4,0,0,0,0,0,2,0,1,0,0,63,0,0,1,1,1,4,0,0,0,0.03389830508474576,0,0,0.2857142857142857,0,1
3,3,1,55,4,0,0,0,0,0,4,0,1,0,0,46,0,0,1,1,1,4,0,0,0,0.1,0,0,0.2857142857142857,0,1
3,3,1,53,2,0,0,0,0,0,6,0,1,0,0,44,0,0,1,1,1,2,0,0,0,0.15789473684210525,0,0,0.2857142857142857,0,1
3,3,1,52,2,0,0,0,0,0,3,0,1,0,0,43,0,0,1,1,1,2,0,0,0,0.075,0,0,0.2857142857142857,0,1
3,3,1,54,2,0,0,0,0,0,3,0,1,0,0,45,0,0,1,1,1,2,0,0,0,0.07142857142857142,0,0,0.2857142857142857,0,1
3,3,1,52,2,0,0,0,0,0,2,0,1,0,0,43,0,0,1,1,1,2,0,0,0,0.04878048780487805,0,0,0.2857142857142857,0,1
3,3,1,57,2,0,0,0,0,0,3,0,1,0,0,48,0,0,1,1,1,2,0,0,0,0.06666666666666667,0,0,0.2857142857142857,0,1
3,3,1,42,1,0,0,0,0,0,6,0,1,0,0,33,0,0,1,1,1,1,0,0,0,0.21428571428571427,0,0,0.2857142857142857,0,1
3,3,1,44,1,0,0,0,0,0,7,0,1,0,0,35,0,0,1,1,1,1,0,0,0,0.2413793103448276,0,0,0.2857142857142857,0,1
3,3,1,49,2,0,0,0,0,0,3,0,1,0,0,40,0,0,1,1,1,2,0,0,0,0.08108108108108109,0,0,0.2857142857142857,0,1
3,3,1,53,3,0,0,0,0,0,3,0,1,0,0,44,0,0,1,1,1,3,0,0,0,0.075,0,0,0.2857142857142857,0,1
3,3,1,49,2,0,0,0,0,0,4,0,1,0,0,40,0,0,1,1,1,2,0,0,0,0.1111111111111111,0,0,0.2857142857142857,0,1
3,3,1,49,2,0,0,0,0,0,3,0,1,0,0,40,0,0,1,1,1,2,0,0,0,0.08108108108108109,0,0,0.2857142857142857,0,1
3,3,1,53,2,0,0,0,0,0,3,0,1,0,0,44,0,0,1,1,1,2,0,0,0,0.07317073170731707,0,0,0.2857142857142857,0,1
3,3,1,36,0,0,0,0,0,0,3,0,1,0,0,27,0,0,1,1,2,0,0,0,0,0.11538461538461539,0,0,0.2857142857142857,0,1
3,3,1,64,0,0,0,0,0,0,23,0,1,0,0,55,0,0,1,1,3,0,0,0,0,0.6764705882352942,0,0,0.2857142857142857,0,1
3,3,1,58,3,0,0,0,0,0,7,0,1,0,0,49,0,0,1,1,2,3,0,0,0,0.17073170731707318,0,0,0.2857142857142857,0,1
1,1,1,22,0,0,0,0,0,0,0,0,1,0,0,13,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0,0,1
1,1,0,20,0,0,0,0,0,0,0,1,0,0,0,13,0,0,1,1,0,0,0,0,0,0.0,0,0,0.0,0,1
3,2,1,63,1,0,0,0,0,0,17,0,12,0,0,43,0,0,1,1,1,1,0,0,0,0.4473684210526316,0,0,0.5,0,1
3,3,2,51,0,0,0,0,0,0,2,0,22,0,0,21,0,0,1,0,1,0,0,0,0,0.04878048780487805,0,0,0.4,0,1
2,2,5,175,0,0,0,0,2,0,16,0,108,0,0,15,0,43,3,0,1,4,0,0,0,0.11851851851851852,0,0,0.16666666666666666,0,1
2,2,5,175,0,0,0,0,2,0,13,0,108,0,0,15,0,43,3,0,1,2,0,0,0,0.09219858156028368,0,0,0.16666666666666666,0,1
1,1,2,27,0,0,0,0,0,0,0,0,11,0,0,8,0,0,1,1,2,0,0,0,0,0.0,0,0,0.0,0,1
1,1,1,26,0,0,0,0,0,0,0,0,10,0,0,8,0,0,1,1,2,0,0,0,0,0.0,0,0,0.0,0,1
3,3,2,51,0,0,0,0,0,0,3,0,22,0,0,21,0,0,1,0,1,0,0,0,0,0.075,0,0,0.4,0,1
2,2,3,48,0,0,0,0,0,0,4,0,24,0,0,16,0,0,1,0,1,0,0,0,0,0.1111111111111111,0,0,0.16666666666666666,0,1
1,1,2,28,0,0,0,0,0,0,1,0,12,0,0,8,0,0,1,1,2,0,0,0,0,0.047619047619047616,0,0,0.0,0,1
1,1,1,27,0,0,0,0,0,0,1,0,11,0,0,8,0,0,1,1,2,0,0,0,0,0.047619047619047616,0,0,0.0,0,1
1,1,1,28,0,0,0,0,0,0,3,0,9,0,0,11,0,0,1,1,2,0,0,0,0,0.15,0,0,0.0,0,1
2,2,2,64,0,0,0,0,0,0,24,0,42,0,0,14,0,0,1,0,1,4,0,0,0,0.8275862068965517,0,0,0.2,0,1
2,2,2,50,0,0,0,0,0,0,4,0,26,0,0,16,0,0,1,1,1,0,0,0,0,0.10256410256410256,0,0,0.125,0,1
2,2,2,35,0,0,0,0,0,0,0,0,11,0,0,16,0,0,1,1,1,0,0,0,0,0.0,0,0,0.125,0,1
2,2,2,35,0,0,0,0,0,0,0,0,11,0,0,16,0,0,1,1,1,0,0,0,0,0.0,0,0,0.125,0,1
2,2,2,37,0,0,0,0,0,0,0,0,13,0,0,16,0,0,1,1,1,0,0,0,0,0.0,0,0,0.125,0,1
2,2,2,48,0,0,0,0,0,0,0,0,24,0,0,16,0,0,1,1,1,0,0,0,0,0.0,0,0,0.125,0,1
2,2,2,38,0,0,0,0,0,0,1,0,14,0,0,16,0,0,1,1,1,0,0,0,0,0.03333333333333333,0,0,0.125,0,1
2,2,2,46,0,0,0,0,0,0,1,0,22,0,0,16,0,0,1,1,1,0,0,0,0,0.02631578947368421,0,0,0.125,0,1
2,2,1,27,0,0,0,0,0,0,2,0,1,0,0,18,0,0,1,1,1,0,0,0,0,0.10526315789473684,0,0,0.14285714285714285,0,1
2,2,1,27,0,0,0,0,0,0,2,0,1,0,0,18,0,0,1,1,1,0,0,0,0,0.10526315789473684,0,0,0.14285714285714285,0,1
2,2,1,41,1,0,0,0,0,0,1,1,1,0,0,29,0,3,1,1,1,1,0,0,0,0.03225806451612903,0,0,0.09090909090909091,0,1
2,2,1,30,0,0,0,0,0,0,0,0,1,0,0,21,0,0,1,1,1,0,0,0,0,0.0,0,0,0.3333333333333333,0,1
2,2,1,38,0,0,0,0,0,0,0,0,1,0,0,29,0,0,1,1,1,0,0,0,0,0.0,0,0,0.09090909090909091,0,1
2,2,1,34,0,0,0,0,0,0,0,0,1,0,0,25,0,0,1,1,1,0,0,0,0,0.0,0,0,0.3333333333333333,0,1
2,2,1,42,0,0,0,0,0,0,0,0,1,0,0,33,0,0,1,1,1,0,0,0,0,0.0,0,0,0.09090909090909091,0,1
2,2,1,32,0,0,0,0,0,0,0,0,1,0,0,23,0,0,1,1,1,0,0,0,0,0.0,0,0,0.3333333333333333,0,1
2,2,1,40,0,0,0,0,0,0,0,0,1,0,0,31,0,0,1,1,1,0,0,0,0,0.0,0,0,0.09090909090909091,0,1
2,2,1,35,1,0,0,0,0,0,2,0,1,0,0,26,0,0,1,1,1,1,0,0,0,0.07692307692307693,0,0,0.09090909090909091,0,1
2,2,1,28,1,0,0,0,0,0,0,0,1,0,0,19,0,0,1,1,1,1,0,0,0,0.0,0,0,0.3333333333333333,0,1
2,2,1,36,1,0,0,0,0,0,0,0,1,0,0,27,0,0,1,1,1,1,0,0,0,0.0,0,0,0.09090909090909091,0,1
2,2,1,36,1,0,0,0,0,0,4,0,1,0,0,27,0,0,1,1,1,1,0,0,0,0.16,0,0,0.09090909090909091,0,1
2,2,1,28,1,0,0,0,0,0,0,0,1,0,0,19,0,0,1,1,1,1,0,0,0,0.0,0,0,0.3333333333333333,0,1
2,2,1,36,1,0,0,0,0,0,0,0,1,0,0,27,0,0,1,1,1,1,0,0,0,0.0,0,0,0.09090909090909091,0,1
2,2,1,36,0,0,0,0,0,0,0,0,1,0,0,27,0,0,1,1,2,0,0,0,0,0.0,0,0,0.3333333333333333,0,1
2,2,1,44,0,0,0,0,0,0,0,0,1,0,0,35,0,0,1,1,2,0,0,0,0,0.0,0,0,0.09090909090909091,0,1
1,1,2,92,1,0,0,0,0,0,10,0,65,0,0,19,0,0,1,1,1,1,0,0,0,0.13333333333333333,0,0,0.0,0,1
3,3,1,85,1,0,0,0,0,0,10,0,1,0,0,76,0,0,1,1,1,1,0,0,0,0.14925373134328357,0,0,0.2857142857142857,0,1
1,1,2,71,1,0,0,0,0,0,3,0,52,0,0,11,0,0,1,1,1,1,0,0,0,0.04918032786885246,0,0,0.0,0,1
3,3,0,84,1,0,0,0,0,0,10,0,0,0,0,76,0,0,1,1,1,1,0,0,0,0.14925373134328357,0,0,0.2857142857142857,0,1
1,1,2,92,1,0,0,0,0,0,14,0,65,0,0,19,0,0,1,1,1,1,0,0,0,0.19718309859154928,0,0,0.0,0,1
3,3,2,96,0,0,0,0,0,0,14,0,65,0,0,23,0,0,1,1,1,0,0,1,0,0.1891891891891892,0,0,0.3333333333333333,0,1
3,3,1,85,1,0,0,0,0,0,14,0,1,0,0,76,0,0,1,1,1,1,0,0,0,0.2222222222222222,0,0,0.2857142857142857,0,1
1,1,2,71,1,0,0,0,0,0,8,0,52,0,0,11,0,0,1,1,1,1,0,0,0,0.14285714285714285,0,0,0.0,0,1
3,3,0,84,1,0,0,0,0,0,14,0,0,0,0,76,0,0,1,1,1,1,0,0,0,0.2222222222222222,0,0,0.2857142857142857,0,1
3,3,2,96,0,0,0,0,0,0,6,0,65,0,0,23,0,0,1,1,1,0,0,1,0,0.07317073170731707,0,0,0.3333333333333333,0,1
3,3,1,85,1,0,0,0,0,0,6,0,1,0,0,76,0,0,1,1,1,1,0,0,0,0.08450704225352113,0,0,0.2857142857142857,0,1
1,1,2,71,1,0,0,0,0,0,8,0,52,0,0,11,0,0,1,1,1,1,0,0,0,0.14285714285714285,0,0,0.0,0,1
1,1,2,92,1,0,0,0,0,0,6,0,65,0,0,19,0,0,1,1,1,1,0,0,0,0.0759493670886076,0,0,0.0,0,1
3,3,0,84,1,0,0,0,0,0,6,0,0,0,0,76,0,0,1,1,1,1,0,0,0,0.08450704225352113,0,0,0.2857142857142857,0,1
3,3,1,85,1,0,0,0,0,0,6,0,1,0,0,76,0,0,1,1,1,1,0,0,0,0.08450704225352113,0,0,0.2857142857142857,0,1
1,1,2,71,1,0,0,0,0,0,8,0,52,0,0,11,0,0,1,1,1,1,0,0,0,0.14285714285714285,0,0,0.0,0,1
3,3,2,96,0,0,0,0,0,0,6,0,65,0,0,23,0,0,1,1,1,0,0,1,0,0.07317073170731707,0,0,0.3333333333333333,0,1
3,3,0,84,1,0,0,0,0,0,6,0,0,0,0,76,0,0,1,1,1,1,0,0,0,0.08450704225352113,0,0,0.2857142857142857,0,1
1,1,2,92,1,0,0,0,0,0,6,0,65,0,0,19,0,0,1,1,1,1,0,0,0,0.0759493670886076,0,0,0.0,0,1
4,3,1,102,1,0,0,0,0,0,16,0,18,0,0,76,0,0,1,1,1,1,0,0,0,0.2077922077922078,0,0,0.2857142857142857,0,1
2,1,3,89,1,0,0,0,0,0,10,0,70,0,0,11,0,0,1,1,1,1,0,0,0,0.14285714285714285,0,0,0.0,0,1
2,1,3,110,1,0,0,0,0,0,16,0,83,0,0,19,0,0,1,1,1,1,0,0,0,0.18823529411764706,0,0,0.0,0,1
2,1,3,106,1,0,0,0,0,0,11,0,79,0,0,19,0,0,1,1,1,1,0,0,0,0.12790697674418605,0,0,0.0,0,1
2,1,3,85,1,0,0,0,0,0,12,0,66,0,0,11,0,0,1,1,1,1,0,0,0,0.1875,0,0,0.0,0,1
4,3,1,98,1,0,0,0,0,0,11,0,14,0,0,76,0,0,1,1,1,1,0,0,0,0.14102564102564102,0,0,0.2857142857142857,0,1
3,3,2,96,0,0,0,0,0,0,13,0,65,0,0,23,0,0,1,1,1,0,0,1,0,0.17333333333333334,0,0,0.3333333333333333,0,1
3,3,0,84,1,0,0,0,0,0,12,0,0,0,0,76,0,0,1,1,1,1,0,0,0,0.18461538461538463,0,0,0.2857142857142857,0,1
1,1,2,92,1,0,0,0,0,0,13,0,65,0,0,19,0,0,1,1,1,1,0,0,0,0.18055555555555555,0,0,0.0,0,1
